Geo_ID,Ship_City,Ship_State,Ship_Postal_Code,Ship_Country,Is_Valid_PIN
11469,Corlim,Goa,403110,IN,True
11470,Bangalore,Karnataka,560042,IN,True
11471,Jogbani Araria Bihar,Bihar,854328,IN,True
11472,Ahmedanagar,Maharashtra,414003,IN,True
11473,Surat,Gujarat,394315,IN,True
11474,Yadgir,Karnataka,585201,IN,True
11475,Ambagarh Chowki,Chhattisgarh,491665,IN,True
11476,Mohali,Punjab,160066,IN,True
11477,Namchi Bazaar,Sikkim,737126,IN,True
11478,Chandpara,West Bengal,743245,IN,True
11479,Dhakholi,Punjab,140603,IN,True
11480,Mavelikkara,Kerala,690570,IN,True
11481,"Guwahati,",Assam,781028,IN,True
11482,"Kaggalipura, Bengaluru",Karnataka,560082,IN,True
11483,Obaidullaganj,Madhya Pradesh,464993,IN,True
11484,Jagadhari,Haryana,135003,IN,True
11485,Kendujhar,Odisha,758046,IN,True
11486,Silchar,Assam,788014,IN,True
11487,Coimbatore,Tamil Nadu,641031,IN,True
11488,Nadiad,Gujarat,387350,IN,True
11489,"Makthal,Narayanpet Dist",Telangana,509208,IN,True
11490,Devrukh,Maharashtra,415804,IN,True
11491,Begusarai,Bihar,851217,IN,True
11492,Etawah,Uttar Pradesh,205253,IN,True
11493,Arangottukara,Kerala,679532,IN,True
11494,Deodar,Gujarat,385330,IN,True
11495,Gudur,Andhra Pradesh,524410,IN,True
11496,Ammapettai Thanjavur District,Tamil Nadu,614401,IN,True
11497,Melpakkam,Tamil Nadu,631002,IN,True
11498,Purba Medinipur,West Bengal,721131,IN,True
11499,Pondicherry,Puducherry,605008,IN,True
11500,Pathankot Lamini,Punjab,145001,IN,True
11501,Bijbehara,Jammu and Kashmir,192124,IN,True
11502,Jaipur,Rajasthan,303706,IN,True
11503,Aurangabad,Maharashtra,431116,IN,True
11504,Dharwad,Karnataka,580009,IN,True
11505,"Narwana, Jind",Haryana,126116,IN,True
11506,Delhi,Delhi,110063,IN,True
11507,Greater Noida,Uttar Pradesh,201003,IN,True
11508,Jammu,Jammu and Kashmir,181111,IN,True
11509,Chittoor,Andhra Pradesh,517257,IN,True
11510,Junga,Himachal Pradesh,171218,IN,True
11511,Niwai Industrial Area,Rajasthan,304021,IN,True
11512,Karapakkam Chennai,Tamil Nadu,600097,IN,True
11513,Benipatti,Bihar,847102,IN,True
11514,"Doraha, District Ludhiana.",Punjab,141421,IN,True
11515,"Noida, Sec -44",Uttar Pradesh,201301,IN,True
11516,Supaul,Bihar,852137,IN,True
11517,Indora,Himachal Pradesh,176402,IN,True
11518,Visakhapatnam,Andhra Pradesh,531021,IN,True
11519,Avinissery,Kerala,680027,IN,True
11520,Naihati,West Bengal,743166,IN,True
11521,Chandigarh,Punjab,160103,IN,True
11522,Gangapur,Maharashtra,431109,IN,True
11523,Tamluk,West Bengal,721648,IN,True
11524,"Pimpri, Pune",Maharashtra,411018,IN,True
11525,Wadhwan,Gujarat,363030,IN,True
11526,Kannur,Kerala,670009,IN,True
11527,Tola Mansaraut,Bihar,845438,IN,True
11528,Thazhuthala,Kerala,691304,IN,True
11529,Kopargaon,Maharashtra,423601,IN,True
11530,Mahrajganj Azamgarh District,Uttar Pradesh,276137,IN,True
11531,Kalyan (W),Maharashtra,421301,IN,True
11532,Kekri,Rajasthan,305404,IN,True
11533,Belagavi,Karnataka,590008,IN,True
11534,Goliyangdi,Karnataka,576212,IN,True
11535,Darjeeling,West Bengal,734436,IN,True
11536,Yenamadurru,Andhra Pradesh,534239,IN,True
11537,Tanalur,Kerala,676307,IN,True
11538,Bhandara Road,Maharashtra,441906,IN,True
11539,"Bhubaneswar,",Odisha,751012,IN,True
11540,Bengalore,Karnataka,560043,IN,True
11541,Bidasar,Rajasthan,331501,IN,True
11542,Noida,Uttar Pradesh,201302,IN,True
11543,Kadapa,Andhra Pradesh,516004,IN,True
11544,Hooghly,West Bengal,712410,IN,True
11545,Kangra,Himachal Pradesh,176088,IN,True
11546,Salcete,Goa,403725,IN,True
11547,Pamur,Andhra Pradesh,523110,IN,True
11548,Venkatapura,Karnataka,581354,IN,True
11549,Muvattupuzha,Kerala,686668,IN,True
11550,New Delhi,Delhi,110090,IN,True
11551,Tanda,Punjab,144204,IN,True
11552,Amethi,Uttar Pradesh,227405,IN,True
11553,Lanjigarh Road,Odisha,766110,IN,True
11554,Chirch Compond,Telangana,507001,IN,True
11555,"Saifai, Etawah",Uttar Pradesh,206130,IN,True
11556,Tenali,Andhra Pradesh,522306,IN,True
11557,Kalyan(W),Maharashtra,421301,IN,True
11558,"Pandhurna,",Madhya Pradesh,480334,IN,True
11559,Malda,West Bengal,732124,IN,True
11560,Bangalore,Karnataka,560019,IN,True
11561,Chhapi,Gujarat,385210,IN,True
11562,Ahmednagar,Maharashtra,414111,IN,True
11563,Budhana,Uttar Pradesh,251305,IN,True
11564,Nalgonda,Telangana,508112,IN,True
11565,Mangalore,Karnataka,575016,IN,True
11566,Manjummel,Kerala,683501,IN,True
11567,Sheikhpura,Bihar,811105,IN,True
11568,District Kangra Tehsil. Dheera,Himachal Pradesh,176084,IN,True
11569,Rewa,Madhya Pradesh,486002,IN,True
11570,"Kuttur, Thrissur",Kerala,680013,IN,True
11571,Chittur,Kerala,678556,IN,True
11572,Chimur,Maharashtra,442903,IN,True
11573,Ponmundam,Kerala,676106,IN,True
11574,Mahe,Kerala,673310,IN,True
11575,Tirumangalam,Tamil Nadu,625706,IN,True
11576,Cachar,Assam,788005,IN,True
11577,"Aluva, Ernakulam",Kerala,683502,IN,True
11578,Kuthiathode,Kerala,688532,IN,True
11579,Karunagappally,Kerala,690523,IN,True
11580,Matelli,West Bengal,735223,IN,True
11581,Nivi,Uttar Pradesh,212107,IN,True
11582,Alathur,Kerala,678573,IN,True
11583,Kanchipuram,Tamil Nadu,603103,IN,True
11584,Roing,Arunachal Pradesh,792110,IN,True
11585,Dombivali (West) -421202,Maharashtra,421202,IN,True
11586,Allahabad,Uttar Pradesh,221508,IN,True
11587,Reasi,Jammu and Kashmir,182312,IN,True
11588,Kollam,Kerala,691009,IN,True
11589,Swarupnagar Ps,West Bengal,743247,IN,True
11590,"Alampur, Kangra",Himachal Pradesh,176082,IN,True
11591,Patiala,Punjab,147201,IN,True
11592,"Yendada, Visakhapatnam",Andhra Pradesh,530045,IN,True
11593,Sandila,Uttar Pradesh,241204,IN,True
11594,Tekkali,Andhra Pradesh,532201,IN,True
11595,Manipura Dendoorkatte,Karnataka,576120,IN,True
11596,New Delhi 110076,Delhi,110076,IN,True
11597,Ramgarh,Jharkhand,829150,IN,True
11598,Nazerath,Tamil Nadu,628617,IN,True
11599,Purnea,Bihar,854204,IN,True
11600,Hyderabad,Andhra Pradesh,500033,IN,True
11601,Jabalpur,Madhya Pradesh,482020,IN,True
11602,Satara,Maharashtra,415523,IN,True
11603,Latur,Maharashtra,413521,IN,True
11604,Velsao Falvaddo,Goa,403712,IN,True
11605,Kolhapur,Maharashtra,416210,IN,True
11606,Ateli,Haryana,123021,IN,True
11607,Rajgarh Churu District,Rajasthan,331023,IN,True
11608,Varangaon,Maharashtra,425308,IN,True
11609,Thane,Maharashtra,401209,IN,True
11610,Narsingarh,Madhya Pradesh,470675,IN,True
11611,Daurala,Uttar Pradesh,250221,IN,True
11612,Vasai Road(West),Maharashtra,401202,IN,True
11613,Kuttemperoor,Kerala,689623,IN,True
11614,Srinagar City,Jammu and Kashmir,190011,IN,True
11615,Udaiyalur,Tamil Nadu,612804,IN,True
11616,Konch,Uttar Pradesh,285205,IN,True
11617,"116  B. P. M. B Sarani, Uttarpara Kotrung",West Bengal,712232,IN,True
11618,Khusrupur,Bihar,803202,IN,True
11619,Mahesana,Gujarat,382730,IN,True
11620,Calcutta,West Bengal,700099,IN,True
11621,Neemrana,Rajasthan,301714,IN,True
11622,Koch Bihar,West Bengal,736171,IN,True
11623,City & Mandal : Koratla ;(District: Jagtial Dist.),Telangana,505326,IN,True
11624,"Bhusawal,",Maharashtra,425201,IN,True
11625,Bantval,Karnataka,574260,IN,True
11626,Jalandhar,Punjab,144101,IN,True
11627,Imphal,Manipur,795140,IN,True
11628,"Bhamragad, Gadchiroli",Maharashtra,442710,IN,True
11629,North Goa,Goa,403502,IN,True
11630,Bokaro Steel City,Jharkhand,829301,IN,True
11631,Madhugiri,Karnataka,572132,IN,True
11632,South Goa,Goa,403804,IN,True
11633,Mahabaleshwar,Maharashtra,412806,IN,True
11634,Mumbai-400001,Maharashtra,400001,IN,True
11635,Kurukshetra,Haryana,136131,IN,True
11636,Sundargarh,Odisha,770019,IN,True
11637,Koheda,Telangana,505473,IN,True
11638,Anthiyur,Tamil Nadu,638314,IN,True
11639,Pampora,Jammu and Kashmir,192121,IN,True
11640,Tambaram,Tamil Nadu,600132,IN,True
11641,Pune.,Maharashtra,411037,IN,True
11642,Mannarkad,Kerala,678591,IN,True
11643,Jaitpuri Patelpara,Chhattisgarh,494226,IN,True
11644,Pulimath Kilimanoor,Kerala,695612,IN,True
11645,Puduvayal,Tamil Nadu,630108,IN,True
11646,Modasa,Gujarat,383315,IN,True
11647,Chathannoor.,Kerala,691579,IN,True
11648,"Murbad,Thane",Maharashtra,421401,IN,True
11649,Vettaikaranpudur,Tamil Nadu,642103,IN,True
11650,Bareli,Madhya Pradesh,464668,IN,True
11651,Jhanjharpur,Bihar,847404,IN,True
11652,Raigarh,Maharashtra,410209,IN,True
11653,"Kalaiyarkoil, Sivaganga District",Tamil Nadu,630551,IN,True
11654,"Chembur (East), Mumbai",Maharashtra,400071,IN,True
11655,Belgaum,Karnataka,591109,IN,True
11656,Kalghatgi,Karnataka,581204,IN,True
11657,Davanagere,Karnataka,577145,IN,True
11658,Malappuram,Kerala,676519,IN,True
11659,Vittal,Karnataka,574243,IN,True
11660,"Talcher,Angul",Odisha,759100,IN,True
11661,Jamshedpur,Jharkhand,832107,IN,True
11662,"Dombivali Midc, Thane",Maharashtra,421201,IN,True
11663,Durgapur,West Bengal,713208,IN,True
11664,Satara,Maharashtra,415110,IN,True
11665,Jaipur,Rajasthan,303012,IN,True
11666,Teleni Para,West Bengal,700121,IN,True
11667,Pune,Maharashtra,410503,IN,True
11668,Savner,Maharashtra,441107,IN,True
11669,Idukki,Kerala,685604,IN,True
11670,Jaitu,Punjab,151202,IN,True
11671,Kherwara Chhaoni,Rajasthan,313803,IN,True
11672,Chittorgarh,Rajasthan,323307,IN,True
11673,"Ullal, Deralakatte",Karnataka,575018,IN,True
11674,Tangi,Odisha,752027,IN,True
11675,Mayurbhanj,Odisha,757020,IN,True
11676,Mulund West,Maharashtra,400082,IN,True
11677,Coimbatore,Tamil Nadu,641039,IN,True
11678,Ooty,Tamil Nadu,643004,IN,True
11679,Sant Kabir Nagarlucknow,Uttar Pradesh,226004,IN,True
11680,Kewalpur Bahraich,Uttar Pradesh,271881,IN,True
11681,Sangrur,Punjab,148023,IN,True
11682,Neral,Maharashtra,410101,IN,True
11683,Virar W,Maharashtra,401303,IN,True
11684,Srikakulam,Andhra Pradesh,532005,IN,True
11685,Pavaratty,Kerala,680511,IN,True
11686,Thirumangalam,Tamil Nadu,625706,IN,True
11687,Visakhapatnam,Andhra Pradesh,531023,IN,True
11688,Jaipur,Rajasthan,302037,IN,True
11689,Patna,Bihar,801102,IN,True
11690,"Pimpri Chinchwad, Pune",Maharashtra,411033,IN,True
11691,Mahagma,Jharkhand,814154,IN,True
11692,Patna,Bihar,801506,IN,True
11693,Alagappapuram,Tamil Nadu,629401,IN,True
11694,Khairabad Sitapur District,Uttar Pradesh,261131,IN,True
11695,Bareja,Gujarat,382425,IN,True
11696,"Igatpuri ,Nasik District",Maharashtra,422403,IN,True
11697,Kampli,Karnataka,583132,IN,True
11698,Patna,Bihar,800005,IN,True
11699,Chittoor,Andhra Pradesh,517214,IN,True
11700,Kalpakam,Tamil Nadu,603102,IN,True
11701,Delhi,Delhi,110010,IN,True
11702,Nadakkavu,Kerala,682307,IN,True
11703,"Chembur East, Mumbai",Maharashtra,400071,IN,True
11704,Boduppal,Telangana,500092,IN,True
11705,Pathanamthitta,Kerala,689645,IN,True
11706,Kolhar Bk. Taluka Rahta,Maharashtra,413710,IN,True
11707,Theni District,Tamil Nadu,625601,IN,True
11708,Delhi,Delhi,110066,IN,True
11709,Sonipat,Haryana,131103,IN,True
11710,Sultanpur,Uttar Pradesh,227806,IN,True
11711,Jeypore,Odisha,764003,IN,True
11712,Alappuzha,Kerala,688011,IN,True
11713,Halvad,Gujarat,363330,IN,True
11714,"Thakurli, Dist Thane",Maharashtra,421201,IN,True
11715,Phusro,Jharkhand,825102,IN,True
11716,Kanpur Nagar,Uttar Pradesh,208027,IN,True
11717,"Mulund West, Mumbai",Maharashtra,400080,IN,True
11718,Kottayampoil,Kerala,670643,IN,True
11719,Tirur,Kerala,676307,IN,True
11720,"Vasai West, Palghar District",Maharashtra,401202,IN,True
11721,Phillaur Dist. Jalandhar,Punjab,144035,IN,True
11722,Palakonda/Srikakulam(Dist),Andhra Pradesh,532460,IN,True
11723,Guduvancherry,Tamil Nadu,603202,IN,True
11724,Yerrabalem,Telangana,507201,IN,True
11725,Vellore,Tamil Nadu,635805,IN,True
11726,"Palarivattom, Ernakulam",Kerala,682025,IN,True
11727,Nadakuduru,Andhra Pradesh,533016,IN,True
11728,Kilvelur,Tamil Nadu,611104,IN,True
11729,Kottayam,Kerala,686521,IN,True
11730,Virpur,Gujarat,388260,IN,True
11731,Ferozepur,Punjab,152002,IN,True
11732,Hatta,Madhya Pradesh,470775,IN,True
11733,Narath,Kerala,670601,IN,True
11734,Ahmedabad,Gujarat,382422,IN,True
11735,Thiruvananthapuram,Kerala,695512,IN,True
11736,Savlem Pilerne,Goa,403114,IN,True
11737,Jajapur,Odisha,755007,IN,True
11738,"Santa Cruz, Ilhas",Goa,403005,IN,True
11739,Thrissur,Kerala,680101,IN,True
11740,Kengeri,Karnataka,560074,IN,True
11741,Ganaur,Haryana,131101,IN,True
11742,Cip Hospital Kanke Q No N3 14 Ranchi,Jharkhand,834006,IN,True
11743,Mumbai 40092,Maharashtra,400092,IN,True
11744,Nangloi,Delhi,110041,IN,True
11745,Koderma,Jharkhand,825318,IN,True
11746,"Chrompet, Chennai",Tamil Nadu,600064,IN,True
11747,Raigarh,Maharashtra,410218,IN,True
11748,Pathanamthitta,Kerala,689643,IN,True
11749,Kollam,Kerala,691304,IN,True
11750,Nagapattinam,Tamil Nadu,609807,IN,True
11751,Jarwal,Uttar Pradesh,271904,IN,True
11752,Chennai Thiruvallur District,Tamil Nadu,600095,IN,True
11753,Ganganagar,Rajasthan,335711,IN,True
11754,Barghat,Madhya Pradesh,480667,IN,True
11755,Tarun,Uttar Pradesh,224195,IN,True
11756,Badnagar,Madhya Pradesh,456771,IN,True
11757,"Brahmavar, Udupi",Karnataka,576213,IN,True
11758,"Infopark Road, Infopark, Kakkanad",Kerala,682030,IN,True
11759,Bramhapuri,Maharashtra,441206,IN,True
11760,Tikari,Bihar,824236,IN,True
11761,Baroda,Gujarat,391740,IN,True
11762,Daudnagar,Bihar,824143,IN,True
11763,Opposite Air Force Station,Gujarat,370001,IN,True
11764,Delhi,Delhi,110031,IN,True
11765,Bakshi Ka Talab,Uttar Pradesh,226201,IN,True
11766,"Maduravoil,Chennai",Tamil Nadu,600087,IN,True
11767,Achhnera,Uttar Pradesh,283101,IN,True
11768,Balapur Midc,Maharashtra,444109,IN,True
11769,Badnapur,Maharashtra,431202,IN,True
11770,Cherthala,Kerala,688582,IN,True
11771,Kolkata,West Bengal,700122,IN,True
11772,Thorapadi,Tamil Nadu,607108,IN,True
11773,Khacharod,Madhya Pradesh,456224,IN,True
11774,Dukli,Tripura,799130,IN,True
11775,Ernakulam,Kerala,682011,IN,True
11776,Anand,Gujarat,388320,IN,True
11777,Sadabad,Uttar Pradesh,281306,IN,True
11778,Salem,Tamil Nadu,636141,IN,True
11779,"Krishnaraja Nagara, Mysore",Karnataka,571602,IN,True
11780,Chatra,Jharkhand,825408,IN,True
11781,"Aligang, Lucknow",Uttar Pradesh,226020,IN,True
11782,Lehragaga,Punjab,148031,IN,True
11783,Malda,West Bengal,732138,IN,True
11784,Khagaria,Bihar,851213,IN,True
11785,Kundrathur Chennai,Tamil Nadu,600069,IN,True
11786,Payradanga,West Bengal,741247,IN,True
11787,Asansol,West Bengal,713337,IN,True
11788,Chandil,Jharkhand,832401,IN,True
11789,Pattambi,Kerala,679307,IN,True
11790,"Polur Taluk, Thiruvannamalai District, 606903",Tamil Nadu,606903,IN,True
11791,Kanchipuram,Tamil Nadu,603001,IN,True
11792,Olpad,Gujarat,394540,IN,True
11793,Calcutta,West Bengal,700042,IN,True
11794,Chakapara,West Bengal,711203,IN,True
11795,Palakkad,Kerala,678555,IN,True
11796,Ramdurg - Belgavi,Karnataka,591123,IN,True
11797,Tenkasi,Tamil Nadu,627861,IN,True
11798,Cansaulim,Goa,403712,IN,True
11799,Kolkata,West Bengal,700159,IN,True
11800,Chengalpattu,Tamil Nadu,603102,IN,True
11801,Kolkata,West Bengal,712302,IN,True
11802,Amethi,Uttar Pradesh,227811,IN,True
11803,Arumbavur,Tamil Nadu,621103,IN,True
11804,Mannargudi,Tamil Nadu,614014,IN,True
11805,Khetri Nagar,Rajasthan,333504,IN,True
11806,Ravet Pune,Maharashtra,412101,IN,True
11807,Jajpur,Odisha,755051,IN,True
11808,Ambedkar Nagar,Uttar Pradesh,224149,IN,True
11809,Madhubani,Bihar,847401,IN,True
11810,Amarpatan,Madhya Pradesh,485775,IN,True
11811,Thallur,Andhra Pradesh,523264,IN,True
11812,Golaghat,Assam,785702,IN,True
11813,Karhal,Uttar Pradesh,205264,IN,True
11814,Banur,Punjab,140601,IN,True
11815,Wai,Maharashtra,412803,IN,True
11816,"South Kalamassery, Ernakulam",Kerala,683109,IN,True
11817,Kulathummal,Kerala,695507,IN,True
11818,Vizianagaram,Andhra Pradesh,535578,IN,True
11819,Dapoli Camp,Maharashtra,415712,IN,True
11820,Saswad,Maharashtra,412301,IN,True
11821,"Piprali, Sikar",Rajasthan,332027,IN,True
11822,Rupra Road,Odisha,766101,IN,True
11823,Dhamnod,Madhya Pradesh,454552,IN,True
11824,"Pudukad Po, Thrissur",Kerala,680301,IN,True
11825,Mehidpur Road,Madhya Pradesh,456440,IN,True
11826,Tanda Ambedkar Nagar District,Uttar Pradesh,224190,IN,True
11827,Ganjam,Odisha,760001,IN,True
11828,Kottayam,Kerala,686012,IN,True
11829,Ghoghardiha,Bihar,847402,IN,True
11830,Navsari Surat,Gujarat,396560,IN,True
11831,Anandapur,Odisha,758015,IN,True
11832,Dindigul,Tamil Nadu,624802,IN,True
11833,North 24 Parganas,West Bengal,700131,IN,True
11834,Tiruchengode,Tamil Nadu,637214,IN,True
11835,Pattambi Palakkad,Kerala,679303,IN,True
11836,Tenali,Andhra Pradesh,522313,IN,True
11837,Bopal Ahmedabad,Gujarat,380058,IN,True
11838,"Goregaon East, Mumbai -  400097",Maharashtra,400097,IN,True
11839,"Katra, District Reasi",Jammu and Kashmir,182301,IN,True
11840,"Pune,",Maharashtra,411001,IN,True
11841,Dharamshala,Himachal Pradesh,176057,IN,True
11842,Ratanpur,Chhattisgarh,495442,IN,True
11843,Palasa Kasibugga,Andhra Pradesh,532221,IN,True
11844,Dindigul,Tamil Nadu,624215,IN,True
11845,Banglore,Karnataka,560060,IN,True
11846,Kapkot,Uttarakhand,263642,IN,True
11847,Alwar,Rajasthan,301019,IN,True
11848,Raghogarh,Madhya Pradesh,473110,IN,True
11849,Beltangadi,Karnataka,574236,IN,True
11850,Thiruvanamalai,Tamil Nadu,606753,IN,True
11851,Adichanalloor,Kerala,691572,IN,True
11852,Ghughuli,Uttar Pradesh,273151,IN,True
11853,Baguihati,West Bengal,700059,IN,True
11854,"Chovva,Kannur",Kerala,670006,IN,True
11855,Jamshedpur,Jharkhand,832109,IN,True
11856,Channarayapatna,Karnataka,573116,IN,True
11857,Baleshwar,Odisha,756027,IN,True
11858,Kureekkad,Kerala,682312,IN,True
11859,Thane (W),Maharashtra,400607,IN,True
11860,Mathurapur,West Bengal,743354,IN,True
11861,Tisk-Usgao,Goa,403406,IN,True
11862,Krishna,Andhra Pradesh,521201,IN,True
11863,Nizambadh,Telangana,503185,IN,True
11864,Kumarghat,Tripura,799288,IN,True
11865,"Addision Nagar, Mangadu",Tamil Nadu,600056,IN,True
11866,Kurnool,Andhra Pradesh,518007,IN,True
11867,Calicut,Kerala,673631,IN,True
11868,Bardhaman,West Bengal,713331,IN,True
11869,Kollam,Kerala,691503,IN,True
11870,Pauri,Uttarakhand,246194,IN,True
11871,Shyamdhan,West Bengal,734427,IN,True
11872,Puthukdai,Tamil Nadu,629171,IN,True
11873,Thiruvallam,Kerala,695027,IN,True
11874,Kanjikkuzhi,Kerala,688523,IN,True
11875,Dakshina Kannada District,Karnataka,574219,IN,True
11876,Mysuru,Karnataka,570034,IN,True
11877,Chhindwara,Madhya Pradesh,480106,IN,True
11878,Muttukuru,Andhra Pradesh,524344,IN,True
11879,Sidco Industrial Estate Kittur Belagavi,Karnataka,591115,IN,True
11880,Kumta,Karnataka,581440,IN,True
11881,Bardez,Goa,403513,IN,True
11882,Ngo Quarters,Kerala,673012,IN,True
11883,Singanallur Coimbatore,Tamil Nadu,641005,IN,True
11884,S. A . S Nagar,Punjab,160062,IN,True
11885,Mount Abu,Rajasthan,307501,IN,True
11886,Cuddalore,Tamil Nadu,607105,IN,True
11887,Rajarhat New Town Action Area 3,West Bengal,700135,IN,True
11888,Malappuram,Kerala,679571,IN,True
11889,Thane-(W),Maharashtra,400602,IN,True
11890,Sawantwadi,Maharashtra,416511,IN,True
11891,Kannadiparamba,Kerala,670604,IN,True
11892,Palghar,Maharashtra,401303,IN,True
11893,Arsikere,Karnataka,573112,IN,True
11894,Siruseri,Tamil Nadu,603103,IN,True
11895,Venganoor,Kerala,695523,IN,True
11896,Indian Tehephone Industry Mankapur,Uttar Pradesh,271302,IN,True
11897,Nanded,Maharashtra,431807,IN,True
11898,Mulanthuruthy,Kerala,682314,IN,True
11899,"Ta-Idar,Village- Kadiyadara",Gujarat,383440,IN,True
11900,Udumalpet,Tamil Nadu,642154,IN,True
11901,Davanagere,Karnataka,577552,IN,True
11902,Kottayam,Kerala,686509,IN,True
11903,Kannur,Kerala,670704,IN,True
11904,Perumbaikad,Kerala,686041,IN,True
11905,Mundra,Gujarat,370421,IN,True
11906,Chitradurga,Karnataka,577519,IN,True
11907,"Thiruvalla, Pathanamthitta",Kerala,689581,IN,True
11908,Rohru,Himachal Pradesh,171207,IN,True
11909,Chhindwara,Madhya Pradesh,480334,IN,True
11910,Anpara,Uttar Pradesh,231225,IN,True
11911,Rae Bareli,Uttar Pradesh,229316,IN,True
11912,Bhadgaon,Maharashtra,424105,IN,True
11913,"Near Tmcaa Auditorium,Medical College, Thrissur",Kerala,680596,IN,True
11914,Bannur,Karnataka,571101,IN,True
11915,Kadipur,Uttar Pradesh,228145,IN,True
11916,Kevadiya,Gujarat,393151,IN,True
11917,Kadambathur,Tamil Nadu,631203,IN,True
11918,Brajarajnagar,Odisha,768216,IN,True
11919,Banumukkala,Andhra Pradesh,518124,IN,True
11920,"Kushberia, Uluberia",West Bengal,711316,IN,True
11921,"Bannanje, Udupi",Karnataka,576101,IN,True
11922,Thrissur,Kerala,680733,IN,True
11923,Raasi Cement Factory Wazirabad,Telangana,508355,IN,True
11924,Naharlgun Nirjuli,Arunachal Pradesh,791109,IN,True
11925,Guwahati,Assam,781381,IN,True
11926,Nagapattinam,Tamil Nadu,609107,IN,True
11927,Gormi,Madhya Pradesh,477660,IN,True
11928,Chandpur North Twenty Four Parganas District,West Bengal,700158,IN,True
11929,Kolkata,West Bengal,700129,IN,True
11930,Rajganj,West Bengal,735134,IN,True
11931,Kollumangudi,Tamil Nadu,609403,IN,True
11932,Khirkiya,Madhya Pradesh,461441,IN,True
11933,Tuticorin (Dt),Tamil Nadu,628008,IN,True
11934,Shimoga,Karnataka,577423,IN,True
11935,Thrissur,Kerala,680307,IN,True
11936,"Dinhata , Coochbehar",West Bengal,736135,IN,True
11937,Silvassa(Kilvani Naka),Dadra and Nagar Haveli and Daman and Diu,396230,IN,True
11938,Girinagar 4Th Phase,Karnataka,560085,IN,True
11939,"Arasu Nager Pc Patti,Theni",Tamil Nadu,625531,IN,True
11940,Rajahmundry,Andhra Pradesh,533235,IN,True
11941,Kumarapuram,Kerala,690516,IN,True
11942,Dharmapuri,Tamil Nadu,636813,IN,True
11943,Ahmedabad,Gujarat,380023,IN,True
11944,Pathanamthitta,Kerala,691552,IN,True
11945,Saifai Etawah,Uttar Pradesh,206130,IN,True
11946,Badgam,Jammu and Kashmir,190007,IN,True
11947,Bankura,West Bengal,722138,IN,True
11948,South Delhi,Delhi,110076,IN,True
11949,Khekada,Uttar Pradesh,250101,IN,True
11950,New Ashok Nagar,Delhi,110096,IN,True
11951,"Bapu Nagar, Sanjeeva Reddy Nagar, Hyderabad",Telangana,500038,IN,True
11952,Pantherankave  P.O,Kerala,673019,IN,True
11953,Darbhanga,Bihar,847103,IN,True
11954,District:- Sangli,Maharashtra,416403,IN,True
11955,Rohtak,Haryana,124303,IN,True
11956,Chittoor,Andhra Pradesh,517587,IN,True
11957,Tirupati,Andhra Pradesh,517561,IN,True
11958,Guntur District,Andhra Pradesh,522318,IN,True
11959,Kalyan (West),Maharashtra,421301,IN,True
11960,Barahat,Bihar,813103,IN,True
11961,Bhandara Midc,Maharashtra,441804,IN,True
11962,Sarita Vihar,Delhi,110076,IN,True
11963,Peravoor,Kerala,670673,IN,True
11964,Habra,West Bengal,743704,IN,True
11965,Karaikal,Puducherry,609605,IN,True
11966,Kulanada,Kerala,689503,IN,True
11967,Lalitpur,Uttar Pradesh,284404,IN,True
11968,Virajpete,Karnataka,571211,IN,True
11969,Uppal,Telangana,500039,IN,True
11970,Tirunelveli Town,Tamil Nadu,627006,IN,True
11971,Solapur,Maharashtra,413301,IN,True
11972,Baikunthpur,Chhattisgarh,497335,IN,True
11973,Alangayam,Tamil Nadu,635701,IN,True
11974,"Marathakkara, Thrissur",Kerala,680014,IN,True
11975,Samalkha,Haryana,132101,IN,True
11976,Sawai Madhopur,Rajasthan,322021,IN,True
11977,Ballia,Uttar Pradesh,277502,IN,True
11978,Paluvai,Kerala,680104,IN,True
11979,Baliyasan,Gujarat,384435,IN,True
11980,"Avinissery Po., Ollur, Trissur District",Kerala,680306,IN,True
11981,East Godavari,Andhra Pradesh,533103,IN,True
11982,Dombivilli East,Maharashtra,421201,IN,True
11983,Malappuram District,Kerala,679357,IN,True
11984,Raigarh,Chhattisgarh,496440,IN,True
11985,Shimla,Himachal Pradesh,171208,IN,True
11986,Tenali,Andhra Pradesh,522211,IN,True
11987,"Ulwe, Navi Mumbai",Maharashtra,410206,IN,True
11988,Belgaum,Karnataka,590003,IN,True
11989,Hooghly,West Bengal,712222,IN,True
11990,Kochi Ernakulam,Kerala,682037,IN,True
11991,Kenjal,Maharashtra,412205,IN,True
11992,Jorhat Town,Assam,785010,IN,True
11993,Silvassa,Dadra and Nagar Haveli and Daman and Diu,396240,IN,True
11994,Arpora,Goa,403516,IN,True
11995,Thimmapur Karimnagar District,Telangana,505527,IN,True
11996,Koippad Chathannoor,Kerala,691572,IN,True
11997,Eranholi,Kerala,670105,IN,True
11998,Faizabad...Karma Chauraha,Uttar Pradesh,224201,IN,True
11999,Komalapuram,Kerala,688521,IN,True
12000,Mokama,Bihar,803301,IN,True
12001,Ranchi,Jharkhand,835204,IN,True
12002,Usgao,Goa,403406,IN,True
12003,Berhampur,West Bengal,742101,IN,True
12004,Eluru,Andhra Pradesh,534003,IN,True
